day,height,genomic,RU,biolrepeat,VAR00001,foxnull,treated,repetition,VAR00002,expo,treatdaysint,treatgeneint,daygeneint
30,3,wt,P,c, ,0,1,3, , ,30,0,0
30,3,wt,P,c, ,0,1,3, , ,30,0,0
30,3,wt,P,c, ,0,1,3, , ,30,0,0
30,3,wt,P,c, ,0,1,3, , ,30,0,0
30,3,wt,P,c, ,0,1,3, , ,30,0,0
30,3,wt,P,c, ,0,1,3, , ,30,0,0
30,2,wt,P,c, ,0,1,3, , ,30,0,0
30,2,wt,P,c, ,0,1,3, , ,30,0,0
30,1,wt,P,c, ,0,1,3, , ,30,0,0
30,1,wt,P,c, ,0,1,3, , ,30,0,0
33,1,foxonull,A,c, ,1,0,3, , ,0,0,33
33,1,foxonull,A,c, ,1,0,3, , ,0,0,33
33,1,foxonull,A,c, ,1,0,3, , ,0,0,33
33,1,foxonull,A,c, ,1,0,3, , ,0,0,33
33,1,foxonull,A,c, ,1,0,3, , ,0,0,33
33,1,foxonull,A,c, ,1,0,3, , ,0,0,33
33,1,foxonull,A,c, ,1,0,3, , ,0,0,33
33,1,foxonull,A,c, ,1,0,3, , ,0,0,33
33,1,foxonull,A,c, ,1,0,3, , ,0,0,33
33,1,foxonull,A,c, ,1,0,3, , ,0,0,33
33,1,foxonull,A,c, ,1,0,3, , ,0,0,33
33,3,foxonull,P,c, ,1,1,3, , ,33,1,33
33,3,foxonull,P,c, ,1,1,3, , ,33,1,33
33,2,foxonull,P,c, ,1,1,3, , ,33,1,33
33,2,foxonull,P,c, ,1,1,3, , ,33,1,33
33,2,foxonull,P,c, ,1,1,3, , ,33,1,33
33,2,foxonull,P,c, ,1,1,3, , ,33,1,33
33,2,foxonull,P,c, ,1,1,3, , ,33,1,33
33,1,foxonull,P,c, ,1,1,3, , ,33,1,33
33,1,foxonull,P,c, ,1,1,3, , ,33,1,33
33,1,foxonull,P,c, ,1,1,3, , ,33,1,33
33,1,foxonull,P,c, ,1,1,3, , ,33,1,33
33,1,foxonull,P,c, ,1,1,3, , ,33,1,33
33,1,foxonull,P,c, ,1,1,3, , ,33,1,33
33,1,foxonull,P,c, ,1,1,3, , ,33,1,33
33,1,foxonull,P,c, ,1,1,3, , ,33,1,33
33,3,wt,A,c, ,0,0,3, , ,0,0,0
33,3,wt,A,c, ,0,0,3, , ,0,0,0
33,3,wt,A,c, ,0,0,3, , ,0,0,0
33,3,wt,A,c, ,0,0,3, , ,0,0,0
33,2,wt,A,c, ,0,0,3, , ,0,0,0
33,2,wt,A,c, ,0,0,3, , ,0,0,0
33,2,wt,A,c, ,0,0,3, , ,0,0,0
33,1,wt,A,c, ,0,0,3, , ,0,0,0
33,1,wt,A,c, ,0,0,3, , ,0,0,0
33,1,wt,A,c, ,0,0,3, , ,0,0,0
33,3,wt,P,c, ,0,1,3, , ,33,0,0
33,3,wt,P,c, ,0,1,3, , ,33,0,0
33,3,wt,P,c, ,0,1,3, , ,33,0,0
33,3,wt,P,c, ,0,1,3, , ,33,0,0
33,3,wt,P,c, ,0,1,3, , ,33,0,0
33,2,wt,P,c, ,0,1,3, , ,33,0,0
33,2,wt,P,c, ,0,1,3, , ,33,0,0
33,2,wt,P,c, ,0,1,3, , ,33,0,0
33,2,wt,P,c, ,0,1,3, , ,33,0,0
33,2,wt,P,c, ,0,1,3, , ,33,0,0
33,2,wt,P,c, ,0,1,3, , ,33,0,0
33,1,wt,P,c, ,0,1,3, , ,33,0,0
33,1,wt,P,c, ,0,1,3, , ,33,0,0
35,1,foxonull,A,c, ,1,0,3, , ,0,0,35
35,1,foxonull,A,c, ,1,0,3, , ,0,0,35
35,1,foxonull,A,c, ,1,0,3, , ,0,0,35
35,1,foxonull,A,c, ,1,0,3, , ,0,0,35
35,1,foxonull,A,c, ,1,0,3, , ,0,0,35
35,1,foxonull,A,c, ,1,0,3, , ,0,0,35
35,1,foxonull,A,c, ,1,0,3, , ,0,0,35
35,1,foxonull,A,c, ,1,0,3, , ,0,0,35
35,1,foxonull,A,c, ,1,0,3, , ,0,0,35
35,1,foxonull,A,c, ,1,0,3, , ,0,0,35
35,1,foxonull,A,c, ,1,0,3, , ,0,0,35
35,3,foxonull,P,c, ,1,1,3, , ,35,1,35
35,2,foxonull,P,c, ,1,1,3, , ,35,1,35
35,2,foxonull,P,c, ,1,1,3, , ,35,1,35
35,2,foxonull,P,c, ,1,1,3, , ,35,1,35
35,1,foxonull,P,c, ,1,1,3, , ,35,1,35
35,1,foxonull,P,c, ,1,1,3, , ,35,1,35
35,1,foxonull,P,c, ,1,1,3, , ,35,1,35
35,1,foxonull,P,c, ,1,1,3, , ,35,1,35
35,1,foxonull,P,c, ,1,1,3, , ,35,1,35
35,1,foxonull,P,c, ,1,1,3, , ,35,1,35
35,1,foxonull,P,c, ,1,1,3, , ,35,1,35
35,1,foxonull,P,c, ,1,1,3, , ,35,1,35
35,1,foxonull,P,c, ,1,1,3, , ,35,1,35
35,1,foxonull,P,c, ,1,1,3, , ,35,1,35
35,1,foxonull,P,c, ,1,1,3, , ,35,1,35
35,3,wt,A,c, ,0,0,3, , ,0,0,0
35,3,wt,A,c, ,0,0,3, , ,0,0,0
35,3,wt,A,c, ,0,0,3, , ,0,0,0
35,3,wt,A,c, ,0,0,3, , ,0,0,0
35,3,wt,A,c, ,0,0,3, , ,0,0,0
35,2,wt,A,c, ,0,0,3, , ,0,0,0
35,1,wt,A,c, ,0,0,3, , ,0,0,0
35,1,wt,A,c, ,0,0,3, , ,0,0,0
35,1,wt,A,c, ,0,0,3, , ,0,0,0
35,1,wt,A,c, ,0,0,3, , ,0,0,0
35,1,wt,A,c, ,0,0,3, , ,0,0,0
35,3,wt,P,c, ,0,1,3, , ,35,0,0
35,3,wt,P,c, ,0,1,3, , ,35,0,0
35,3,wt,P,c, ,0,1,3, , ,35,0,0
35,3,wt,P,c, ,0,1,3, , ,35,0,0
35,3,wt,P,c, ,0,1,3, , ,35,0,0
35,3,wt,P,c, ,0,1,3, , ,35,0,0
35,3,wt,P,c, ,0,1,3, , ,35,0,0
35,3,wt,P,c, ,0,1,3, , ,35,0,0
35,3,wt,P,c, ,0,1,3, , ,35,0,0
35,2,wt,P,c, ,0,1,3, , ,35,0,0
35,2,wt,P,c, ,0,1,3, , ,35,0,0
35,1,wt,P,c, ,0,1,3, , ,35,0,0
35,1,wt,P,c, ,0,1,3, , ,35,0,0
37,1,foxonull,A,c, ,1,0,3, , ,0,0,37
37,1,foxonull,A,c, ,1,0,3, , ,0,0,37
37,1,foxonull,A,c, ,1,0,3, , ,0,0,37
37,1,foxonull,A,c, ,1,0,3, , ,0,0,37
37,1,foxonull,A,c, ,1,0,3, , ,0,0,37
37,1,foxonull,A,c, ,1,0,3, , ,0,0,37
37,1,foxonull,A,c, ,1,0,3, , ,0,0,37
37,1,foxonull,A,c, ,1,0,3, , ,0,0,37
37,1,foxonull,A,c, ,1,0,3, , ,0,0,37
37,1,foxonull,A,c, ,1,0,3, , ,0,0,37
37,1,foxonull,A,c, ,1,0,3, , ,0,0,37
37,3,foxonull,P,c, ,1,1,3, , ,37,1,37
37,2,foxonull,P,c, ,1,1,3, , ,37,1,37
37,1,foxonull,P,c, ,1,1,3, , ,37,1,37
37,1,foxonull,P,c, ,1,1,3, , ,37,1,37
37,1,foxonull,P,c, ,1,1,3, , ,37,1,37
37,1,foxonull,P,c, ,1,1,3, , ,37,1,37
37,1,foxonull,P,c, ,1,1,3, , ,37,1,37
37,1,foxonull,P,c, ,1,1,3, , ,37,1,37
37,1,foxonull,P,c, ,1,1,3, , ,37,1,37
37,1,foxonull,P,c, ,1,1,3, , ,37,1,37
37,1,foxonull,P,c, ,1,1,3, , ,37,1,37
37,1,foxonull,P,c, ,1,1,3, , ,37,1,37
37,1,foxonull,P,c, ,1,1,3, , ,37,1,37
37,3,wt,A,c, ,0,0,3, , ,0,0,0
37,3,wt,A,c, ,0,0,3, , ,0,0,0
37,3,wt,A,c, ,0,0,3, , ,0,0,0
37,3,wt,A,c, ,0,0,3, , ,0,0,0
37,2,wt,A,c, ,0,0,3, , ,0,0,0
37,2,wt,A,c, ,0,0,3, , ,0,0,0
37,1,wt,A,c, ,0,0,3, , ,0,0,0
37,1,wt,A,c, ,0,0,3, , ,0,0,0
37,1,wt,A,c, ,0,0,3, , ,0,0,0
37,1,wt,A,c, ,0,0,3, , ,0,0,0
37,1,wt,A,c, ,0,0,3, , ,0,0,0
37,3,wt,P,c, ,0,1,3, , ,37,0,0
37,3,wt,P,c, ,0,1,3, , ,37,0,0
37,3,wt,P,c, ,0,1,3, , ,37,0,0
37,3,wt,P,c, ,0,1,3, , ,37,0,0
37,3,wt,P,c, ,0,1,3, , ,37,0,0
37,3,wt,P,c, ,0,1,3, , ,37,0,0
37,3,wt,P,c, ,0,1,3, , ,37,0,0
37,2,wt,P,c, ,0,1,3, , ,37,0,0
37,2,wt,P,c, ,0,1,3, , ,37,0,0
37,1,wt,P,c, ,0,1,3, , ,37,0,0
37,1,wt,P,c, ,0,1,3, , ,37,0,0
37,1,wt,P,c, ,0,1,3, , ,37,0,0
40,1,foxonull,A,c, ,1,0,3, , ,0,0,40
40,1,foxonull,A,c, ,1,0,3, , ,0,0,40
40,1,foxonull,A,c, ,1,0,3, , ,0,0,40
40,1,foxonull,A,c, ,1,0,3, , ,0,0,40
40,1,foxonull,A,c, ,1,0,3, , ,0,0,40
40,1,foxonull,A,c, ,1,0,3, , ,0,0,40
40,1,foxonull,A,c, ,1,0,3, , ,0,0,40
40,1,foxonull,A,c, ,1,0,3, , ,0,0,40
40,1,foxonull,A,c, ,1,0,3, , ,0,0,40
40,1,foxonull,A,c, ,1,0,3, , ,0,0,40
40,1,foxonull,A,c, ,1,0,3, , ,0,0,40
40,2,foxonull,P,c, ,1,1,3, , ,40,1,40
40,1,foxonull,P,c, ,1,1,3, , ,40,1,40
40,1,foxonull,P,c, ,1,1,3, , ,40,1,40
40,1,foxonull,P,c, ,1,1,3, , ,40,1,40
40,1,foxonull,P,c, ,1,1,3, , ,40,1,40
40,1,foxonull,P,c, ,1,1,3, , ,40,1,40
40,1,foxonull,P,c, ,1,1,3, , ,40,1,40
40,1,foxonull,P,c, ,1,1,3, , ,40,1,40
40,1,foxonull,P,c, ,1,1,3, , ,40,1,40
40,1,foxonull,P,c, ,1,1,3, , ,40,1,40
40,1,foxonull,P,c, ,1,1,3, , ,40,1,40
40,1,foxonull,P,c, ,1,1,3, , ,40,1,40
40,3,wt,A,c, ,0,0,3, , ,0,0,0
40,3,wt,A,c, ,0,0,3, , ,0,0,0
40,3,wt,A,c, ,0,0,3, , ,0,0,0
40,2,wt,A,c, ,0,0,3, , ,0,0,0
40,1,wt,A,c, ,0,0,3, , ,0,0,0
40,1,wt,A,c, ,0,0,3, , ,0,0,0
40,1,wt,A,c, ,0,0,3, , ,0,0,0
40,1,wt,A,c, ,0,0,3, , ,0,0,0
40,1,wt,A,c, ,0,0,3, , ,0,0,0
40,1,wt,A,c, ,0,0,3, , ,0,0,0
40,1,wt,A,c, ,0,0,3, , ,0,0,0
40,3,wt,P,c, ,0,1,3, , ,40,0,0
40,3,wt,P,c, ,0,1,3, , ,40,0,0
40,3,wt,P,c, ,0,1,3, , ,40,0,0
40,3,wt,P,c, ,0,1,3, , ,40,0,0
40,3,wt,P,c, ,0,1,3, , ,40,0,0
40,2,wt,P,c, ,0,1,3, , ,40,0,0
40,2,wt,P,c, ,0,1,3, , ,40,0,0
40,2,wt,P,c, ,0,1,3, , ,40,0,0
40,1,wt,P,c, ,0,1,3, , ,40,0,0
40,1,wt,P,c, ,0,1,3, , ,40,0,0
40,1,wt,P,c, ,0,1,3, , ,40,0,0
40,1,wt,P,c, ,0,1,3, , ,40,0,0
44,1,foxonull,A,c, ,1,0,3, , ,0,0,44
44,1,foxonull,A,c, ,1,0,3, , ,0,0,44
44,1,foxonull,A,c, ,1,0,3, , ,0,0,44
44,1,foxonull,A,c, ,1,0,3, , ,0,0,44
44,1,foxonull,A,c, ,1,0,3, , ,0,0,44
44,1,foxonull,A,c, ,1,0,3, , ,0,0,44
44,1,foxonull,A,c, ,1,0,3, , ,0,0,44
44,1,foxonull,A,c, ,1,0,3, , ,0,0,44
44,1,foxonull,A,c, ,1,0,3, , ,0,0,44
44,1,foxonull,A,c, ,1,0,3, , ,0,0,44
44,2,foxonull,P,c, ,1,1,3, , ,44,1,44
44,1,foxonull,P,c, ,1,1,3, , ,44,1,44
44,1,foxonull,P,c, ,1,1,3, , ,44,1,44
44,1,foxonull,P,c, ,1,1,3, , ,44,1,44
44,1,foxonull,P,c, ,1,1,3, , ,44,1,44
44,1,foxonull,P,c, ,1,1,3, , ,44,1,44
44,1,foxonull,P,c, ,1,1,3, , ,44,1,44
44,1,foxonull,P,c, ,1,1,3, , ,44,1,44
44,1,foxonull,P,c, ,1,1,3, , ,44,1,44
44,1,foxonull,P,c, ,1,1,3, , ,44,1,44
44,1,foxonull,P,c, ,1,1,3, , ,44,1,44
44,1,foxonull,P,c, ,1,1,3, , ,44,1,44
44,1,foxonull,P,c, ,1,1,3, , ,44,1,44
44,3,wt,A,c, ,0,0,3, , ,0,0,0
44,2,wt,A,c, ,0,0,3, , ,0,0,0
44,2,wt,A,c, ,0,0,3, , ,0,0,0
44,1,wt,A,c, ,0,0,3, , ,0,0,0
44,1,wt,A,c, ,0,0,3, , ,0,0,0
44,1,wt,A,c, ,0,0,3, , ,0,0,0
44,1,wt,A,c, ,0,0,3, , ,0,0,0
44,1,wt,A,c, ,0,0,3, , ,0,0,0
44,1,wt,A,c, ,0,0,3, , ,0,0,0
44,3,wt,P,c, ,0,1,3, , ,44,0,0
44,3,wt,P,c, ,0,1,3, , ,44,0,0
44,3,wt,P,c, ,0,1,3, , ,44,0,0
44,2,wt,P,c, ,0,1,3, , ,44,0,0
44,2,wt,P,c, ,0,1,3, , ,44,0,0
44,2,wt,P,c, ,0,1,3, , ,44,0,0
44,2,wt,P,c, ,0,1,3, , ,44,0,0
44,2,wt,P,c, ,0,1,3, , ,44,0,0
44,1,wt,P,c, ,0,1,3, , ,44,0,0
44,1,wt,P,c, ,0,1,3, , ,44,0,0
44,1,wt,P,c, ,0,1,3, , ,44,0,0
44,1,wt,P,c, ,0,1,3, , ,44,0,0
47,1,foxonull,A,c, ,1,0,3, , ,0,0,47
47,1,foxonull,A,c, ,1,0,3, , ,0,0,47
47,1,foxonull,A,c, ,1,0,3, , ,0,0,47
47,1,foxonull,A,c, ,1,0,3, , ,0,0,47
47,1,foxonull,A,c, ,1,0,3, , ,0,0,47
47,2,foxonull,P,c, ,1,1,3, , ,47,1,47
47,1,foxonull,P,c, ,1,1,3, , ,47,1,47
47,1,foxonull,P,c, ,1,1,3, , ,47,1,47
47,1,foxonull,P,c, ,1,1,3, , ,47,1,47
47,1,foxonull,P,c, ,1,1,3, , ,47,1,47
47,1,foxonull,P,c, ,1,1,3, , ,47,1,47
47,1,foxonull,P,c, ,1,1,3, , ,47,1,47
47,1,foxonull,P,c, ,1,1,3, , ,47,1,47
47,1,foxonull,P,c, ,1,1,3, , ,47,1,47
47,1,foxonull,P,c, ,1,1,3, , ,47,1,47
47,1,foxonull,P,c, ,1,1,3, , ,47,1,47
47,3,wt,A,c, ,0,0,3, , ,0,0,0
47,2,wt,A,c, ,0,0,3, , ,0,0,0
47,2,wt,A,c, ,0,0,3, , ,0,0,0
47,1,wt,A,c, ,0,0,3, , ,0,0,0
47,1,wt,A,c, ,0,0,3, , ,0,0,0
47,1,wt,A,c, ,0,0,3, , ,0,0,0
47,1,wt,A,c, ,0,0,3, , ,0,0,0
47,1,wt,A,c, ,0,0,3, , ,0,0,0
47,1,wt,A,c, ,0,0,3, , ,0,0,0
47,1,wt,A,c, ,0,0,3, , ,0,0,0
47,3,wt,P,c, ,0,1,3, , ,47,0,0
47,3,wt,P,c, ,0,1,3, , ,47,0,0
47,3,wt,P,c, ,0,1,3, , ,47,0,0
47,3,wt,P,c, ,0,1,3, , ,47,0,0
47,2,wt,P,c, ,0,1,3, , ,47,0,0
47,2,wt,P,c, ,0,1,3, , ,47,0,0
47,1,wt,P,c, ,0,1,3, , ,47,0,0
47,1,wt,P,c, ,0,1,3, , ,47,0,0
47,1,wt,P,c, ,0,1,3, , ,47,0,0
47,1,wt,P,c, ,0,1,3, , ,47,0,0
47,1,wt,P,c, ,0,1,3, , ,47,0,0
47,1,wt,P,c, ,0,1,3, , ,47,0,0
